"story_id","status","nl","folio_gold_fol","siv_extraction_view","siv_tests","siv_translation","folio_gold_score","siv_translation_score"
"151","evaluated","Snow Island, Greenwich Island, and Deception Island are located in the South Shetland Islands.","LocatedIn(snowIsland, southShetlandIslands) ∧ LocatedIn(greenwichIsland, southShetlandIslands) ∧ LocatedIn(deceptionIsland, southShetlandIslands)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))","[positive|entailed] (LocatedIn(snowIsland,southShetlandIslands) & LocatedIn(greenwichIsland,southShetlandIslands) & LocatedIn(deceptionIsland,southShetlandIslands))
[positive|entailed] LocatedIn(snowIsland,southShetlandIslands)
[positive|entailed] LocatedIn(greenwichIsland,southShetlandIslands)
[positive|entailed] LocatedIn(deceptionIsland,southShetlandIslands)
[contrastive|not_entailed] (-LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))
[contrastive|not_entailed] (LocatedIn(snowIsland, southShetlandIslands) & -LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))
[contrastive|not_entailed] (LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & -LocatedIn(deceptionIsland, southShetlandIslands))","(LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))","recall=1.00 precision=1.00 f1=1.00 (P:4/4 C:3/3)","recall=1.00 precision=1.00 f1=1.00 (P:4/4 C:3/3)"
"151","evaluated","Antarctica is located on the South Shetland Islands.","LocatedIn(southShetlandIslands, antarctica)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: LocatedOn(antarctica, southShetlandIslands)","[positive|entailed] LocatedOn(antarctica,southShetlandIslands)
[contrastive|not_entailed] -LocatedOn(antarctica, southShetlandIslands)","LocatedOn(antarctica, southShetlandIslands)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"151","evaluated","If place A is located in place B and place B is located in place C, then place A is located in place C.","∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: ((LocatedIn(a, b) & LocatedIn(b, c)) -> LocatedIn(a, c))","[positive|unknown] ((LocatedIn(a,b) & LocatedIn(b,c)) -> LocatedIn(a,c))
[contrastive|no_contrastives] ","((LocatedIn(a, b) & LocatedIn(b, c)) -> LocatedIn(a, c))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)"
"295","evaluated","Some affection is love.","∃x (Affection(x) ∧ Love(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_existential
canonical_fol: exists x.(Affection(x) & Love(x))","[positive|entailed] exists v0.(Affection(v0) & Love(v0))
[positive|entailed] exists v0.(Affection(v0))
[contrastive|no_contrastives] ","exists x.(Affection(x) & Love(x))","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)"
"295","evaluated","Some love is positive.","∃x (Love(x) ∧ Positive(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_existential
canonical_fol: exists x.(Love(x) & Positive(x))","[positive|entailed] exists v0.(Love(v0) & Positive(v0))
[positive|entailed] exists v0.(Love(v0))
[contrastive|no_contrastives] ","exists x.(Love(x) & Positive(x))","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)"
"315","evaluated","If something can transport multiple passengers, then they are not one-seaters.","∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(CanTransportMultiplePassengers(x) -> -OneSeater(x))","[positive|entailed] all v0.(CanTransportMultiplePassengers(v0) -> -OneSeater(v0))
[contrastive|not_entailed] all x.(-CanTransportMultiplePassengers(x) -> -OneSeater(x))
[contrastive|not_entailed] all x.(CanTransportMultiplePassengers(x) -> OneSeater(x))
[contrastive|not_entailed] all x.(-OneSeater(x))","all x.(CanTransportMultiplePassengers(x) -> -OneSeater(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:3/3)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:3/3)"
"315","evaluated","All Tesla Model 3 can transport multiple passengers.","∀x (TeslaModel3(x) → (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(TeslaModel3(x) -> CanTransportMultiplePassengers(x))","[positive|entailed] all v0.(TeslaModel3(v0) -> CanTransportMultiplePassengers(v0))
[contrastive|not_entailed] all x.(TeslaModel3(x) -> -CanTransportMultiplePassengers(x))","all x.(TeslaModel3(x) -> CanTransportMultiplePassengers(x))","PARSE_ERROR (normalized: all x (TeslaModel3(x) -> (exists y exists z (Passenger(y) & Passenger(z) & Transport(x, y) & Transport(x, y) & -(y=z))))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"315","evaluated","All single-seat electric cars are one-seaters.","∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(SingleSeatElectricCar(x) -> OneSeater(x))","[positive|entailed] all v0.(SingleSeatElectricCar(v0) -> OneSeater(v0))
[contrastive|not_entailed] all x.(SingleSeatElectricCar(x) -> -OneSeater(x))","all x.(SingleSeatElectricCar(x) -> OneSeater(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"315","evaluated","All Solo EV cars are single-seat electric cars.","∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(SoloEVCar(x) -> SingleSeatElectricCar(x))","[positive|entailed] all v0.(SoloEVCar(v0) -> SingleSeatElectricCar(v0))
[contrastive|not_entailed] all x.(SoloEVCar(x) -> -SingleSeatElectricCar(x))","all x.(SoloEVCar(x) -> SingleSeatElectricCar(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"315","evaluated","If John's car is not a Tesla Model 3, then John's car is not a Tesla Model 3 or a single-seat electric car.","¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: bare_implies_atomic_antecedent
canonical_fol: (-TeslaModel3(johnsCar) -> (-TeslaModel3(johnsCar) | -SingleSeatElectricCar(johnsCar)))","[positive|entailed] (-TeslaModel3(johnsCar) -> (-TeslaModel3(johnsCar) | -SingleSeatElectricCar(johnsCar)))
[contrastive|no_contrastives] ","(-TeslaModel3(johnsCar) -> (-TeslaModel3(johnsCar) | -SingleSeatElectricCar(johnsCar)))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"467","evaluated","All of Peter's pets that are mammals are also animals.","∀x (PetersPet(x) ∧ Mammal(x) → Animal(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.((PetOf(x, peter) & Mammal(x)) -> Animal(x))","[positive|entailed] all v0.((PetOf(v0,peter) & Mammal(v0)) -> Animal(v0))
[contrastive|not_entailed] all x.((PetOf(x, peter) & Mammal(x)) -> -Animal(x))","all x.((PetOf(x, peter) & Mammal(x)) -> Animal(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","All monkeys are mammals.","∀x (Monkey(x) → Mammal(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(Monkey(x) -> Mammal(x))","[positive|entailed] all v0.(Monkey(v0) -> Mammal(v0))
[contrastive|not_entailed] all x.(Monkey(x) -> -Mammal(x))","all x.(Monkey(x) -> Mammal(x))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","Peter's pets are all either monkeys or birds.","∀x (PetersPet(x) → Monkey(x) ⊕  Bird(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(PetOf(x, peter) -> (Monkey(x) | Bird(x)))","[positive|entailed] all v0.(PetOf(v0,peter) -> (Monkey(v0) | Bird(v0)))
[contrastive|not_entailed] all x.(PetOf(x, peter) -> -((Monkey(x) | Bird(x))))","all x.(PetOf(x, peter) -> (Monkey(x) | Bird(x)))","PARSE_ERROR (normalized: all x (PetersPet(x) -> Monkey(x) Bird(x)))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","Peter's birds can fly.","∀x (Bird(x) → CanFly(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(BirdOf(x, peter) -> CanFly(x))","[positive|entailed] all v0.(BirdOf(v0,peter) -> CanFly(v0))
[contrastive|not_entailed] all x.(BirdOf(x, peter) -> -CanFly(x))","all x.(BirdOf(x, peter) -> CanFly(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","All animals that are Peter's pets can breathe.","∀x (PetersPet(x) ∧ Animal(x) → Breathe(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.((Animal(x) & PetersPet(x)) -> CanBreathe(x))","[positive|entailed] all v0.((Animal(v0) & PetersPet(v0)) -> CanBreathe(v0))
[contrastive|not_entailed] all x.((Animal(x) & PetersPet(x)) -> -CanBreathe(x))","all x.((Animal(x) & PetersPet(x)) -> CanBreathe(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","If Peter's pet can fly, then it has wings.","∀x (PetersPet(x) ∧ CanFly(x) → ∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(x, y) ∧ Have(x, z)))","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: other
canonical_fol: (exists x.(PetOf(x, peter) & CanFly(x)) -> exists x.(PetOf(x, peter) & HasWings(x)))","[positive|entailed] (exists v0.(PetOf(v0,peter) & CanFly(v0)) -> exists v1.(PetOf(v1,peter) & HasWings(v1)))
[contrastive|no_contrastives] ","(exists x.(PetOf(x, peter) & CanFly(x)) -> exists x.(PetOf(x, peter) & HasWings(x)))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"467","evaluated","Rock is Peter's pet.","PeterSPet(rock)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: PetOf(rock, peter)","[positive|entailed] PetOf(rock,peter)
[contrastive|not_entailed] -PetOf(rock, peter)","PetOf(rock, peter)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"467","evaluated","Rock can fly, or Rock is a bird, or Rock cannot breathe.","CanFly(rock) ∨ Bird(rock) ∨ ¬Breathe(rock)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: top_level_disjunction
canonical_fol: (CanFly(rock) | Bird(rock) | -CanBreathe(rock))","[positive|entailed] (CanFly(rock) | Bird(rock) | -CanBreathe(rock))
[contrastive|no_contrastives] ","(CanFly(rock) | Bird(rock) | -CanBreathe(rock))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"330","evaluated","All people who make wedding plans are people who are engaged.","∀x (Make(x, weddingPlan) → Engaged(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.(exists y.((Person(x) & Make(x, y) & WeddingPlan(y))) -> Engaged(x))","[positive|entailed] all v0.(exists v1.((Person(v0) & Make(v0,v1) & WeddingPlan(v1))) -> Engaged(v0))
[contrastive|not_entailed] all x.(exists y.((Person(x) & Make(x, y) & WeddingPlan(y))) -> -Engaged(x))","all x.(exists y.((Person(x) & Make(x, y) & WeddingPlan(y))) -> Engaged(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"330","evaluated","All people who invite others to come to their ceremony make wedding plans.","∀x (∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)) → Make(x, weddingPlan))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.(exists y.(exists z.((Person(x) & Invite(x, y) & ComeTo(y, z) & Ceremony(z)))) -> MakeWeddingPlans(x))","[positive|entailed] all v0.(exists v1.(exists v2.((Person(v0) & Invite(v0,v1) & ComeTo(v1,v2) & Ceremony(v2)))) -> MakeWeddingPlans(v0))
[contrastive|not_entailed] all x.(exists y.(exists z.((Person(x) & Invite(x, y) & ComeTo(y, z) & Ceremony(z)))) -> -MakeWeddingPlans(x))","all x.(exists y.(exists z.((Person(x) & Invite(x, y) & ComeTo(y, z) & Ceremony(z)))) -> MakeWeddingPlans(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"330","evaluated","Anyone who has a well-attended wedding invites others to come to their ceremony.","∀x (Have(x, wellAttendedWedding) → ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(HasWellAttendedWedding(x) -> exists y.(Other(y) & InviteToCeremony(x, y)))","[positive|entailed] all v0.(HasWellAttendedWedding(v0) -> exists v1.(Other(v1) & InviteToCeremony(v0,v1)))
[positive|entailed] all v0.(HasWellAttendedWedding(v0) -> exists v1.(Other(v1)))
[contrastive|not_entailed] all x.(HasWellAttendedWedding(x) -> -(exists y.(Other(y) & InviteToCeremony(x, y))))","all x.(HasWellAttendedWedding(x) -> exists y.(Other(y) & InviteToCeremony(x, y)))","recall=0.50 precision=1.00 f1=0.67 (P:1/2 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:2/2 C:1/1)"
"330","evaluated","Some people that have well-attended weddings have larger families.","∃x (Have(x, wellAttendedWedding) ∧ Have(x, largerFamily))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: existential_compound_nucleus
canonical_fol: exists x.(exists y.((Person(x) & HaveWedding(x, y) & WellAttended(y))) & HaveLargerFamily(x))","[positive|entailed] exists v0.(exists v1.((Person(v0) & HaveWedding(v0,v1) & WellAttended(v1))) & HaveLargerFamily(v0))
[positive|entailed] exists v0.(Person(v0))
[positive|unknown] exists v0.(HaveWedding(v0,v1))
[positive|unknown] exists v0.(WellAttended(v1))
[contrastive|no_contrastives] ","exists x.(exists y.((Person(x) & HaveWedding(x, y) & WellAttended(y))) & HaveLargerFamily(x))","recall=0.25 precision=n/a f1=n/a (P:1/4 C:0/0)","recall=0.50 precision=n/a f1=n/a (P:2/4 C:0/0)"
"330","evaluated","If John is engaged, then John does not invite friends to their ceremony and make wedding plans.","Engaged(john) → ¬(∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(john, y, wedding) ∧ Invite(john, z, comeTo, wedding))) ∧ Make(john, weddingPlan)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: bare_implies_atomic_antecedent
canonical_fol: (Engaged(john) -> -((InviteTo(john, friends) & Ceremony(friends) & MakeWeddingPlans(john))))","[positive|entailed] (Engaged(john) -> -((InviteTo(john,friends) & Ceremony(friends) & MakeWeddingPlans(john))))
[contrastive|no_contrastives] ","(Engaged(john) -> -((InviteTo(john, friends) & Ceremony(friends) & MakeWeddingPlans(john))))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"330","evaluated","If John has a larger family, then either John has a well-attended wedding or invites friends to their ceremony.","Have(john, largerFamily) → Have(john, wellAttendedWedding) ⊕ ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ Invite(x, y, comeTo, wedding) ∧ InviteToComeTo(x, z, wedding))","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: bare_implies_atomic_antecedent
canonical_fol: (HasLargerFamily(john) -> (HasWellAttendedWedding(john) | exists x.(Friend(x) & InvitesToCeremony(john, x))))","[positive|entailed] (HasLargerFamily(john) -> (HasWellAttendedWedding(john) | exists v0.(Friend(v0) & InvitesToCeremony(john,v0))))
[contrastive|no_contrastives] ","(HasLargerFamily(john) -> (HasWellAttendedWedding(john) | exists x.(Friend(x) & InvitesToCeremony(john, x))))","PARSE_ERROR (normalized: Have(john, largerFamily) -> Have(john, wellAttendedWedding) exists y exists z (-(y=x) & -(z=x) & -(y=z) & Invite(x, y, comeTo, wedding) & InviteToComeTo(x, z, wedding)))","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"26","evaluated","Some mammals have teeth.","∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_existential
canonical_fol: exists x.(Mammal(x) & HaveTeeth(x))","[positive|entailed] exists v0.(Mammal(v0) & HaveTeeth(v0))
[positive|entailed] exists v0.(Mammal(v0))
[contrastive|no_contrastives] ","exists x.(Mammal(x) & HaveTeeth(x))","recall=0.50 precision=n/a f1=n/a (P:1/2 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)"
